match_id,"ElapsedTime","SetNo","P1GamesWon","P2GamesWon","SetWinner","GameNo","GameWinner","PointNumber","PointWinner","PointServer","Speed_KMH","Rally","P1Score","P2Score","P1Momentum","P2Momentum","P1PointsWon","P2PointsWon","P1Ace","P2Ace","P1Winner","P2Winner","P1DoubleFault","P2DoubleFault","P1UnfErr","P2UnfErr","P1NetPoint","P2NetPoint","P1NetPointWon","P2NetPointWon","P1BreakPoint","P2BreakPoint","P1BreakPointWon","P2BreakPointWon","P1FirstSrvIn","P2FirstSrvIn","P1FirstSrvWon","P2FirstSrvWon","P1SecondSrvIn","P2SecondSrvIn","P1SecondSrvWon","P2SecondSrvWon","P1ForcedError","P2ForcedError","History","Speed_MPH","P1BreakPointMissed","P2BreakPointMissed","ServeIndicator","Serve_Direction","Winner_FH","Winner_BH","P1TurningPoint","P2TurningPoint"
2011-wimbledon-1217,1:19:27,2,0,1,0,2,0,98,1,1,173,17,30,0,74,101,47,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,108,0,0,1,1,0,0,0,0
2011-wimbledon-1217,1:20:27,2,0,1,0,2,0,99,1,1,193,15,40,0,75,99,48,51,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21020,120,0,0,1,2,0,0,3,0
2011-wimbledon-1217,1:21:27,2,1,1,0,2,1,100,1,1,146,3,0,0,79,98,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,21032,91,0,0,2,1,0,0,5,4
2011-wimbledon-1217,1:22:27,2,1,1,0,3,0,101,2,2,194,1,0,15,78,100,49,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,121,0,0,2,3,0,0,7,0
2011-wimbledon-1217,1:23:27,2,1,1,0,3,0,102,1,2,202,4,15,15,81,100,50,52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11010,126,0,0,2,1,1,0,0,0
2011-wimbledon-1217,1:24:27,2,1,1,0,3,0,103,2,2,197,3,15,30,80,102,50,53,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,123,0,0,2,3,0,0,0,1
2011-wimbledon-1217,1:25:27,2,1,1,0,3,0,104,1,2,183,12,30,30,82,101,51,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21430,114,0,0,2,3,0,0,1,4
2011-wimbledon-1217,1:26:27,2,1,1,0,3,0,105,1,2,199,2,40,30,85,101,52,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11010,124,0,0,2,1,1,0,4,0
2011-wimbledon-1217,1:27:27,2,2,1,0,3,1,106,1,2,204,10,0,0,93,99,53,53,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,11412,127,0,0,1,3,1,0,0,0
2011-wimbledon-1217,1:28:27,2,2,1,0,4,0,107,1,1,157,5,15,0,95,98,54,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,22030,98,0,0,1,2,0,0,13,3
2011-wimbledon-1217,1:29:27,2,2,1,0,4,0,108,1,1,183,1,30,0,97,97,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,114,0,0,1,3,0,0,0,0
2011-wimbledon-1217,1:30:27,2,2,1,0,4,0,109,1,1,165,1,40,0,101,97,56,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13000,103,0,0,1,1,0,0,0,4
2011-wimbledon-1217,1:31:27,2,3,1,0,4,1,110,1,1,191,1,0,0,107,97,57,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13000,119,0,0,2,1,0,0,8,0
2011-wimbledon-1217,1:32:27,2,3,1,0,5,0,111,2,2,177,1,0,15,106,99,57,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,110,0,0,2,1,0,0,12,0
2011-wimbledon-1217,1:33:27,2,3,1,0,5,0,112,1,2,188,2,15,15,108,98,58,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21030,117,0,0,2,1,0,0,0,2
2011-wimbledon-1217,1:34:27,2,3,1,0,5,0,113,1,2,173,20,30,15,111,98,59,54,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11410,108,0,0,2,1,1,0,0,0
2011-wimbledon-1217,1:35:27,2,3,1,0,5,0,114,1,2,0,0,40,15,112,94,60,54,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,2,0,0,0,4,0
2011-wimbledon-1217,1:36:27,2,3,1,0,5,0,115,2,2,204,1,40,30,111,96,60,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,127,1,0,2,3,0,0,6,5
2011-wimbledon-1217,1:37:27,2,4,1,0,5,1,116,1,2,177,2,0,0,118,94,61,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,12012,110,0,0,1,1,0,1,0,0
2011-wimbledon-1217,1:38:27,2,4,1,0,6,0,117,1,1,177,7,15,0,121,94,62,55,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11010,110,0,0,1,1,1,0,7,0
2011-wimbledon-1217,1:39:27,2,4,1,0,6,0,118,1,1,175,1,30,0,125,94,63,55,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13000,109,0,0,1,1,0,0,9,0
2011-wimbledon-1217,1:40:27,2,4,1,0,6,0,119,1,1,156,1,40,0,127,93,64,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,22030,97,0,0,1,2,0,0,14,2
2011-wimbledon-1217,1:41:27,2,5,1,0,6,1,120,1,1,172,3,0,0,131,92,65,55,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,22032,107,0,0,2,3,0,0,0,0
2011-wimbledon-1217,1:42:27,2,5,1,0,7,0,121,1,2,162,4,15,0,133,91,66,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22030,101,0,0,2,3,0,0,0,0
2011-wimbledon-1217,1:43:27,2,5,1,0,7,0,122,1,2,170,2,30,0,134,89,67,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21020,106,0,0,2,1,0,0,8,3
2011-wimbledon-1217,1:44:27,2,5,1,0,7,0,123,1,2,168,4,40,0,135,87,68,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21020,105,0,0,2,3,0,0,0,4
2011-wimbledon-1217,1:45:27,2,5,1,0,7,0,124,2,2,191,3,40,15,135,90,68,56,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,22010,119,1,0,2,1,0,1,0,5
2011-wimbledon-1217,1:46:27,2,5,1,0,7,0,125,2,2,183,3,40,30,135,93,68,57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,22010,114,1,0,2,1,0,1,2,0
2011-wimbledon-1217,1:47:27,2,6,1,1,7,1,126,1,2,210,2,0,0,144,87,69,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,21033,131,0,0,1,1,0,0,0,0
2011-wimbledon-1217,1:48:27,3,0,0,0,1,0,127,2,1,0,0,0,15,140,88,69,58,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,1,0,0,0,9,0
2011-wimbledon-1217,1:49:27,3,0,0,0,1,0,128,1,1,180,7,15,15,142,87,70,58,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,112,0,0,1,3,0,0,0,2
2011-wimbledon-1217,1:50:27,3,0,0,0,1,0,129,1,1,160,11,30,15,145,87,71,58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11010,100,0,0,1,3,1,0,0,6
2011-wimbledon-1217,1:51:27,3,0,0,0,1,0,130,1,1,185,11,40,15,148,87,72,58,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11410,115,0,0,1,3,1,0,1,0
2011-wimbledon-1217,1:52:27,3,1,0,0,1,1,131,1,1,189,3,0,0,152,86,73,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21032,118,0,0,2,3,0,0,8,0
2011-wimbledon-1217,1:53:27,3,1,0,0,2,0,132,2,2,181,11,0,15,152,89,73,59,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22410,113,0,0,2,2,0,1,10,1
2011-wimbledon-1217,1:54:27,3,1,0,0,2,0,133,2,2,181,3,0,30,151,91,73,60,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,113,0,0,2,1,0,0,0,2
2011-wimbledon-1217,1:55:27,3,1,0,0,2,0,134,2,2,183,1,0,40,151,95,73,61,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,114,0,0,2,1,0,0,0,4
2011-wimbledon-1217,1:56:27,3,1,1,0,2,2,135,2,2,209,3,0,0,149,98,73,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11022,130,0,0,1,1,0,0,1,9
2011-wimbledon-1217,1:57:27,3,1,1,0,3,0,136,1,1,178,7,15,0,152,98,74,62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12010,111,0,0,1,1,0,1,3,0
2011-wimbledon-1217,1:58:27,3,1,1,0,3,0,137,1,1,151,7,30,0,154,97,75,62,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,21430,94,0,0,1,1,0,0,0,0
2011-wimbledon-1217,1:59:27,3,1,1,0,3,0,138,2,1,162,2,30,15,153,99,75,63,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11030,101,0,0,1,2,0,0,0,2
2011-wimbledon-1217,2:00:27,3,1,1,0,3,0,139,2,1,149,4,30,30,151,100,75,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11020,93,0,0,1,2,0,0,4,0
2011-wimbledon-1217,2:01:27,3,1,1,0,3,0,140,1,1,197,5,40,30,153,99,76,64,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,123,0,0,1,3,0,0,0,0
2011-wimbledon-1217,2:02:27,3,2,1,0,3,1,141,1,1,185,3,0,0,157,98,77,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22032,115,0,0,2,2,0,0,0,2
2011-wimbledon-1217,2:03:27,3,2,1,0,4,0,142,2,2,185,1,0,15,156,100,77,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,115,0,0,2,2,0,0,4,0
2011-wimbledon-1217,2:04:27,3,2,1,0,4,0,143,1,2,185,8,15,15,159,100,78,65,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12410,115,0,0,2,3,0,1,5,0
2011-wimbledon-1217,2:05:27,3,2,1,0,4,0,144,2,2,183,7,15,30,159,103,78,66,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21410,114,0,0,2,1,1,0,6,1
2011-wimbledon-1217,2:06:27,3,2,1,0,4,0,145,2,2,191,11,15,40,159,106,78,67,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21010,119,0,0,2,3,1,0,0,5
2011-wimbledon-1217,2:07:27,3,2,2,0,4,2,146,2,2,189,1,0,0,158,110,78,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11032,118,0,0,1,1,0,0,0,6
2011-wimbledon-1217,2:08:27,3,2,2,0,5,0,147,2,1,185,2,0,15,156,111,78,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,115,0,0,1,2,0,0,1,10
2011-wimbledon-1217,2:09:27,3,2,2,0,5,0,148,2,1,181,6,0,30,154,112,78,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,113,0,0,1,3,0,0,3,0
2011-wimbledon-1217,2:10:27,3,2,2,0,5,0,149,2,1,188,2,0,40,152,113,78,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,117,0,0,1,3,0,0,5,0
2011-wimbledon-1217,2:11:27,3,2,3,0,5,2,150,2,1,185,2,0,0,148,119,78,72,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11522,115,0,0,2,1,0,0,6,3
2011-wimbledon-1217,2:12:27,3,2,3,0,6,0,151,2,2,189,5,0,15,146,120,78,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12020,118,0,0,2,3,0,0,8,8
2011-wimbledon-1217,2:13:27,3,2,3,0,6,0,152,2,2,206,1,0,30,146,123,78,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24000,128,0,0,2,1,0,0,0,0
2011-wimbledon-1217,2:14:27,3,2,3,0,6,0,153,1,2,193,14,15,30,149,123,79,74,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12010,120,0,0,2,1,0,1,0,10
2011-wimbledon-1217,2:15:27,3,2,3,0,6,0,154,2,2,183,1,15,40,148,125,79,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11030,114,0,0,2,2,0,0,1,0
2011-wimbledon-1217,2:16:27,3,2,4,0,6,2,155,2,2,197,1,0,0,148,131,79,76,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,123,0,0,1,1,0,0,2,0
2011-wimbledon-1217,2:17:27,3,2,4,0,7,0,156,1,1,189,3,15,0,150,130,80,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,118,0,0,1,3,0,0,0,8
2011-wimbledon-1217,2:18:27,3,2,4,0,7,0,157,1,1,177,3,30,0,153,130,81,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11510,110,0,0,1,3,1,0,0,0
2011-wimbledon-1217,2:19:27,3,2,4,0,7,0,158,2,1,148,6,30,15,153,133,81,77,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21410,92,0,0,1,2,1,0,5,0
2011-wimbledon-1217,2:20:27,3,2,4,0,7,0,159,1,1,185,7,40,15,156,133,82,77,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11410,115,0,0,1,2,1,0,0,2
2011-wimbledon-1217,2:21:27,3,2,4,0,7,0,160,2,1,170,6,40,30,156,136,82,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21010,106,0,0,1,1,1,0,6,3
2011-wimbledon-1217,2:22:27,3,3,4,0,7,1,161,1,1,181,1,0,0,160,135,83,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22032,113,0,0,2,1,0,0,0,6
2011-wimbledon-1217,2:23:27,3,3,4,0,8,0,162,2,2,193,3,0,15,159,137,83,79,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,120,0,0,2,1,0,0,7,0
2011-wimbledon-1217,2:24:27,3,3,4,0,8,0,163,1,2,202,8,15,15,162,137,84,79,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11010,126,0,0,2,3,1,0,0,0
2011-wimbledon-1217,2:25:27,3,3,4,0,8,0,164,1,2,191,4,30,15,164,136,85,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22530,119,0,0,2,1,0,0,0,1
2011-wimbledon-1217,2:26:27,3,3,4,0,8,0,165,2,2,209,9,30,30,164,139,85,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21010,130,0,0,2,2,1,0,4,0
2011-wimbledon-1217,2:27:27,3,3,4,0,8,0,166,1,2,185,6,40,30,167,139,86,80,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12010,115,0,0,2,1,0,1,5,2
2011-wimbledon-1217,2:28:27,3,3,4,0,8,0,167,2,2,177,5,40,40,167,142,86,81,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,21410,110,1,0,2,1,1,0,0,0
2011-wimbledon-1217,2:29:27,3,3,4,0,8,0,168,2,2,204,1,40,AD,166,144,86,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,127,0,0,2,2,0,0,0,6
2011-wimbledon-1217,2:30:27,3,3,5,0,8,2,169,2,2,183,1,0,0,166,150,86,83,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,114,0,0,1,1,0,0,2,0
2011-wimbledon-1217,2:31:27,3,3,5,0,9,0,170,2,1,149,8,0,15,164,151,86,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11020,93,0,0,1,2,0,0,0,11
2011-wimbledon-1217,2:32:27,3,3,5,0,9,0,171,1,1,159,9,15,15,167,151,87,84,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12410,99,0,0,1,2,0,1,3,0
2011-wimbledon-1217,2:33:27,3,3,5,0,9,0,172,1,1,181,1,30,15,169,150,88,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,113,0,0,1,3,0,0,0,0
2011-wimbledon-1217,2:34:27,3,3,5,0,9,0,173,1,1,177,9,40,15,170,148,89,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21020,110,0,0,1,1,0,0,0,0
2011-wimbledon-1217,2:35:27,3,4,5,0,9,1,174,1,1,173,1,0,0,174,147,90,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21032,108,0,0,2,1,0,0,6,3
2011-wimbledon-1217,2:36:27,3,4,5,0,10,0,175,2,2,209,1,0,15,174,151,90,85,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,130,0,0,2,3,0,0,7,4
2011-wimbledon-1217,2:37:27,3,4,5,0,10,0,176,2,2,209,3,0,30,173,153,90,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,130,0,0,2,1,0,0,0,0
2011-wimbledon-1217,2:38:27,3,4,5,0,10,0,177,2,2,183,3,0,40,172,155,90,87,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12030,114,0,0,2,2,0,0,0,5
2011-wimbledon-1217,2:39:27,3,4,6,2,10,2,178,2,2,207,1,0,0,168,162,90,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11033,129,0,0,1,3,0,0,2,8
2011-wimbledon-1217,2:40:27,4,0,0,0,1,0,179,2,1,186,6,0,15,166,163,90,89,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,116,0,0,1,3,0,0,6,11
2011-wimbledon-1217,2:41:27,4,0,0,0,1,0,180,1,1,188,3,15,15,169,163,91,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11010,117,0,0,1,2,1,0,7,0
2011-wimbledon-1217,2:42:27,4,0,0,0,1,0,181,1,1,170,3,30,15,172,163,92,89,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11410,106,0,0,1,1,1,0,0,0
2011-wimbledon-1217,2:43:27,4,0,0,0,1,0,182,2,1,149,6,30,30,172,166,92,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21010,93,0,0,1,2,1,0,0,1
2011-wimbledon-1217,2:44:27,4,0,0,0,1,0,183,1,1,162,1,40,30,173,164,93,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22020,101,0,0,1,2,0,0,6,3
2011-wimbledon-1217,2:45:27,4,1,0,0,1,1,184,1,1,149,15,0,0,176,162,94,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22022,93,0,0,2,1,0,0,0,0
2011-wimbledon-1217,2:46:27,4,1,0,0,2,0,185,2,2,189,1,0,15,175,164,94,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,118,0,0,2,1,0,0,0,0
2011-wimbledon-1217,2:47:27,4,1,0,0,2,0,186,1,2,0,0,15,15,176,160,95,91,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,2,0,0,0,3,2
2011-wimbledon-1217,2:48:27,4,1,0,0,2,0,187,2,2,181,7,15,30,175,162,95,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11030,113,0,0,2,3,0,0,0,4
2011-wimbledon-1217,2:49:27,4,1,0,0,2,0,188,1,2,0,0,30,30,176,158,96,92,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,2,0,0,0,0,0
2011-wimbledon-1217,2:50:27,4,1,0,0,2,0,189,1,2,199,4,40,30,177,156,97,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22020,124,0,0,2,2,0,0,1,6
2011-wimbledon-1217,2:51:27,4,1,0,0,2,0,190,2,2,201,9,40,40,177,159,97,93,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,21010,125,1,0,2,3,1,0,0,0
2011-wimbledon-1217,2:52:27,4,1,0,0,2,0,191,2,2,189,5,40,AD,177,162,97,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21010,118,0,0,2,1,1,0,2,0
2011-wimbledon-1217,2:53:27,4,1,0,0,2,0,192,1,2,162,8,40,40,180,162,98,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11010,101,0,0,2,2,1,0,0,4
2011-wimbledon-1217,2:54:27,4,1,0,0,2,0,193,2,2,183,1,40,AD,179,164,98,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12030,114,0,0,2,3,0,0,3,6
2011-wimbledon-1217,2:55:27,4,1,0,0,2,0,194,1,2,151,4,40,40,181,163,99,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21030,94,0,0,2,1,0,0,0,0
2011-wimbledon-1217,2:56:27,4,1,0,0,2,0,195,2,2,162,7,40,AD,181,166,99,96,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22010,101,0,0,2,3,0,1,4,0
2011-wimbledon-1217,2:57:27,4,1,0,0,2,0,196,1,2,194,12,40,40,182,164,100,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22020,121,0,0,2,3,0,0,0,4
2011-wimbledon-1217,2:58:27,4,1,0,0,2,0,197,1,2,202,2,AD,40,185,164,101,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11010,126,0,0,2,1,1,0,0,0
2011-wimbledon-1217,2:59:27,4,2,0,0,2,1,198,1,2,0,0,0,0,190,158,102,96,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,1,0,0,0,4,0
2011-wimbledon-1217,3:00:27,4,2,0,0,3,0,199,1,1,172,5,15,0,193,158,103,96,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11510,107,0,0,1,1,1,0,9,8
2011-wimbledon-1217,3:01:27,4,2,0,0,3,0,200,1,1,175,1,30,0,195,157,104,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,109,0,0,1,3,0,0,11,0
2011-wimbledon-1217,3:02:27,4,2,0,0,3,0,201,1,1,186,1,40,0,197,156,105,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,116,0,0,1,2,0,0,0,0
2011-wimbledon-1217,3:03:27,4,3,0,0,3,1,202,1,1,186,3,0,0,200,154,106,96,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22022,116,0,0,2,1,0,0,0,2
2011-wimbledon-1217,3:04:27,4,3,0,0,4,0,203,1,2,167,12,15,0,201,152,107,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21020,104,0,0,2,2,0,0,7,4
2011-wimbledon-1217,3:05:27,4,3,0,0,4,0,204,1,2,188,6,30,0,203,151,108,96,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21030,117,0,0,2,1,0,0,0,5
2011-wimbledon-1217,3:06:27,4,3,0,0,4,0,205,1,2,168,4,40,0,205,150,109,96,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21030,105,0,0,2,3,0,0,0,0
